session_id,scenario_id,harmony_version,direction,provenance,events_file,samples_file,summary_file,included_in_target_report,validation_status
SYNTH_KB02_BT_4565_REV,KB02,BT,VPS_TO_GPS,SYNTHETIC_SUPPORT_REVERSE,combined_root_v2/_synthetic_reverse/KB02/SYNTH_KB02_BT_4565_REV/events_SYNTH_KB02_BT_4565_REV.csv,combined_root_v2/_synthetic_reverse/KB02/SYNTH_KB02_BT_4565_REV/samples_SYNTH_KB02_BT_4565_REV.csv,combined_root_v2/_synthetic_reverse/KB02/SYNTH_KB02_BT_4565_REV/summary_SYNTH_KB02_BT_4565_REV.csv,True,VALID
SYNTH_KB20_V4_7770_REV,KB20,V4,VPS_TO_GPS,SYNTHETIC_SUPPORT_REVERSE,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V4_7770_REV/events_SYNTH_KB20_V4_7770_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V4_7770_REV/samples_SYNTH_KB20_V4_7770_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V4_7770_REV/summary_SYNTH_KB20_V4_7770_REV.csv,True,VALID
SYNTH_KB20_V1_8534_REV,KB20,V1,VPS_TO_GPS,SYNTHETIC_SUPPORT_REVERSE,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V1_8534_REV/events_SYNTH_KB20_V1_8534_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V1_8534_REV/samples_SYNTH_KB20_V1_8534_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V1_8534_REV/summary_SYNTH_KB20_V1_8534_REV.csv,True,VALID
SYNTH_KB20_V2_7591_REV,KB20,V2,VPS_TO_GPS,SYNTHETIC_SUPPORT_REVERSE,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V2_7591_REV/events_SYNTH_KB20_V2_7591_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V2_7591_REV/samples_SYNTH_KB20_V2_7591_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V2_7591_REV/summary_SYNTH_KB20_V2_7591_REV.csv,True,VALID
SYNTH_KB20_V5_4393_REV,KB20,V5,VPS_TO_GPS,SYNTHETIC_SUPPORT_REVERSE,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V5_4393_REV/events_SYNTH_KB20_V5_4393_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V5_4393_REV/samples_SYNTH_KB20_V5_4393_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V5_4393_REV/summary_SYNTH_KB20_V5_4393_REV.csv,True,VALID
SYNTH_KB20_BT_1702_REV,KB20,BT,VPS_TO_GPS,SYNTHETIC_SUPPORT_REVERSE,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_BT_1702_REV/events_SYNTH_KB20_BT_1702_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_BT_1702_REV/samples_SYNTH_KB20_BT_1702_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_BT_1702_REV/summary_SYNTH_KB20_BT_1702_REV.csv,True,VALID
SYNTH_KB20_BQ_7947_REV,KB20,BQ,VPS_TO_GPS,SYNTHETIC_SUPPORT_REVERSE,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_BQ_7947_REV/events_SYNTH_KB20_BQ_7947_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_BQ_7947_REV/samples_SYNTH_KB20_BQ_7947_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_BQ_7947_REV/summary_SYNTH_KB20_BQ_7947_REV.csv,True,VALID
SYNTH_KB20_V3_9871_REV,KB20,V3,VPS_TO_GPS,SYNTHETIC_SUPPORT_REVERSE,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V3_9871_REV/events_SYNTH_KB20_V3_9871_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V3_9871_REV/samples_SYNTH_KB20_V3_9871_REV.csv,combined_root_v2/_synthetic_reverse/KB20/SYNTH_KB20_V3_9871_REV/summary_SYNTH_KB20_V3_9871_REV.csv,True,VALID
20260912_102314_139_V5_GPS_TO_VPS_NORMAL_DEV_D1F5,KB30,V5,GPS_TO_VPS,REAL,combined_root_v2/KB30/20260912_102314_139_V5_GPS_TO_VPS_NORMAL_DEV_D1F5/events_20260912_102314_139_V5_GPS_TO_VPS_NORMAL_DEV_D1F5.csv,combined_root_v2/KB30/20260912_102314_139_V5_GPS_TO_VPS_NORMAL_DEV_D1F5/samples_20260912_102314_139_V5_GPS_TO_VPS_NORMAL_DEV_D1F5.csv,combined_root_v2/KB30/20260912_102314_139_V5_GPS_TO_VPS_NORMAL_DEV_D1F5/summary_20260912_102314_139_V5_GPS_TO_VPS_NORMAL_DEV_D1F5.csv,True,VALID
20260912_101227_816_V2_GPS_TO_VPS_NORMAL_DEV_E9C2,KB30,V2,GPS_TO_VPS,REAL,combined_root_v2/KB30/20260912_101227_816_V2_GPS_TO_VPS_NORMAL_DEV_E9C2/events_20260912_101227_816_V2_GPS_TO_VPS_NORMAL_DEV_E9C2.csv,combined_root_v2/KB30/20260912_101227_816_V2_GPS_TO_VPS_NORMAL_DEV_E9C2/samples_20260912_101227_816_V2_GPS_TO_VPS_NORMAL_DEV_E9C2.csv,combined_root_v2/KB30/20260912_101227_816_V2_GPS_TO_VPS_NORMAL_DEV_E9C2/summary_20260912_101227_816_V2_GPS_TO_VPS_NORMAL_DEV_E9C2.csv,True,VALID
20260912_100806_809_V1_GPS_TO_VPS_NORMAL_DEV_ECFB,KB30,V1,GPS_TO_VPS,REAL,combined_root_v2/KB30/20260912_100806_809_V1_GPS_TO_VPS_NORMAL_DEV_ECFB/events_20260912_100806_809_V1_GPS_TO_VPS_NORMAL_DEV_ECFB.csv,combined_root_v2/KB30/20260912_100806_809_V1_GPS_TO_VPS_NORMAL_DEV_ECFB/samples_20260912_100806_809_V1_GPS_TO_VPS_NORMAL_DEV_ECFB.csv,combined_root_v2/KB30/20260912_100806_809_V1_GPS_TO_VPS_NORMAL_DEV_ECFB/summary_20260912_100806_809_V1_GPS_TO_VPS_NORMAL_DEV_ECFB.csv,True,VALID
20260912_101928_244_V4_GPS_TO_VPS_NORMAL_DEV_FB48,KB30,V4,GPS_TO_VPS,REAL,combined_root_v2/KB30/20260912_101928_244_V4_GPS_TO_VPS_NORMAL_DEV_FB48/events_20260912_101928_244_V4_GPS_TO_VPS_NORMAL_DEV_FB48.csv,combined_root_v2/KB30/20260912_101928_244_V4_GPS_TO_VPS_NORMAL_DEV_FB48/samples_20260912_101928_244_V4_GPS_TO_VPS_NORMAL_DEV_FB48.csv,combined_root_v2/KB30/20260912_101928_244_V4_GPS_TO_VPS_NORMAL_DEV_FB48/summary_20260912_101928_244_V4_GPS_TO_VPS_NORMAL_DEV_FB48.csv,True,VALID
20260912_101528_381_V3_GPS_TO_VPS_NORMAL_DEV_7F59,KB30,V3,GPS_TO_VPS,REAL,combined_root_v2/KB30/20260912_101528_381_V3_GPS_TO_VPS_NORMAL_DEV_7F59/events_20260912_101528_381_V3_GPS_TO_VPS_NORMAL_DEV_7F59.csv,combined_root_v2/KB30/20260912_101528_381_V3_GPS_TO_VPS_NORMAL_DEV_7F59/samples_20260912_101528_381_V3_GPS_TO_VPS_NORMAL_DEV_7F59.csv,combined_root_v2/KB30/20260912_101528_381_V3_GPS_TO_VPS_NORMAL_DEV_7F59/summary_20260912_101528_381_V3_GPS_TO_VPS_NORMAL_DEV_7F59.csv,True,VALID
20260912_102732_818_BQ_GPS_TO_VPS_NORMAL_DEV_78D0,KB30,BQ,GPS_TO_VPS,REAL,combined_root_v2/KB30/20260912_102732_818_BQ_GPS_TO_VPS_NORMAL_DEV_78D0/events_20260912_102732_818_BQ_GPS_TO_VPS_NORMAL_DEV_78D0.csv,combined_root_v2/KB30/20260912_102732_818_BQ_GPS_TO_VPS_NORMAL_DEV_78D0/samples_20260912_102732_818_BQ_GPS_TO_VPS_NORMAL_DEV_78D0.csv,combined_root_v2/KB30/20260912_102732_818_BQ_GPS_TO_VPS_NORMAL_DEV_78D0/summary_20260912_102732_818_BQ_GPS_TO_VPS_NORMAL_DEV_78D0.csv,True,VALID
20260912_103114_765_BT_GPS_TO_VPS_NORMAL_DEV_F9B7,KB30,BT,GPS_TO_VPS,REAL,combined_root_v2/KB30/20260912_103114_765_BT_GPS_TO_VPS_NORMAL_DEV_F9B7/events_20260912_103114_765_BT_GPS_TO_VPS_NORMAL_DEV_F9B7.csv,combined_root_v2/KB30/20260912_103114_765_BT_GPS_TO_VPS_NORMAL_DEV_F9B7/samples_20260912_103114_765_BT_GPS_TO_VPS_NORMAL_DEV_F9B7.csv,combined_root_v2/KB30/20260912_103114_765_BT_GPS_TO_VPS_NORMAL_DEV_F9B7/summary_20260912_103114_765_BT_GPS_TO_VPS_NORMAL_DEV_F9B7.csv,True,VALID
20260912_100055_923_V3_GPS_TO_VPS_NORMAL_DEV_5573,KB05,V3,GPS_TO_VPS,REAL,combined_root_v2/KB05/20260912_100055_923_V3_GPS_TO_VPS_NORMAL_DEV_5573/events_20260912_100055_923_V3_GPS_TO_VPS_NORMAL_DEV_5573.csv,combined_root_v2/KB05/20260912_100055_923_V3_GPS_TO_VPS_NORMAL_DEV_5573/samples_20260912_100055_923_V3_GPS_TO_VPS_NORMAL_DEV_5573.csv,combined_root_v2/KB05/20260912_100055_923_V3_GPS_TO_VPS_NORMAL_DEV_5573/summary_20260912_100055_923_V3_GPS_TO_VPS_NORMAL_DEV_5573.csv,True,VALID
20260912_095520_181_V5_GPS_TO_VPS_NORMAL_DEV_0C4B,KB05,V5,GPS_TO_VPS,REAL,combined_root_v2/KB05/20260912_095520_181_V5_GPS_TO_VPS_NORMAL_DEV_0C4B/events_20260912_095520_181_V5_GPS_TO_VPS_NORMAL_DEV_0C4B.csv,combined_root_v2/KB05/20260912_095520_181_V5_GPS_TO_VPS_NORMAL_DEV_0C4B/samples_20260912_095520_181_V5_GPS_TO_VPS_NORMAL_DEV_0C4B.csv,combined_root_v2/KB05/20260912_095520_181_V5_GPS_TO_VPS_NORMAL_DEV_0C4B/summary_20260912_095520_181_V5_GPS_TO_VPS_NORMAL_DEV_0C4B.csv,True,VALID
20260912_094231_050_V3_GPS_TO_VPS_NORMAL_DEV_15A4,KB05,V3,GPS_TO_VPS,REAL,combined_root_v2/KB05/20260912_094231_050_V3_GPS_TO_VPS_NORMAL_DEV_15A4/events_20260912_094231_050_V3_GPS_TO_VPS_NORMAL_DEV_15A4.csv,combined_root_v2/KB05/20260912_094231_050_V3_GPS_TO_VPS_NORMAL_DEV_15A4/samples_20260912_094231_050_V3_GPS_TO_VPS_NORMAL_DEV_15A4.csv,combined_root_v2/KB05/20260912_094231_050_V3_GPS_TO_VPS_NORMAL_DEV_15A4/summary_20260912_094231_050_V3_GPS_TO_VPS_NORMAL_DEV_15A4.csv,True,VALID
20260912_095057_405_BQ_GPS_TO_VPS_NORMAL_DEV_104B,KB05,BQ,GPS_TO_VPS,REAL,combined_root_v2/KB05/20260912_095057_405_BQ_GPS_TO_VPS_NORMAL_DEV_104B/events_20260912_095057_405_BQ_GPS_TO_VPS_NORMAL_DEV_104B.csv,combined_root_v2/KB05/20260912_095057_405_BQ_GPS_TO_VPS_NORMAL_DEV_104B/samples_20260912_095057_405_BQ_GPS_TO_VPS_NORMAL_DEV_104B.csv,combined_root_v2/KB05/20260912_095057_405_BQ_GPS_TO_VPS_NORMAL_DEV_104B/summary_20260912_095057_405_BQ_GPS_TO_VPS_NORMAL_DEV_104B.csv,True,VALID
20260912_095000_805_V2_GPS_TO_VPS_NORMAL_DEV_8903,KB05,V2,GPS_TO_VPS,REAL,combined_root_v2/KB05/20260912_095000_805_V2_GPS_TO_VPS_NORMAL_DEV_8903/events_20260912_095000_805_V2_GPS_TO_VPS_NORMAL_DEV_8903.csv,combined_root_v2/KB05/20260912_095000_805_V2_GPS_TO_VPS_NORMAL_DEV_8903/samples_20260912_095000_805_V2_GPS_TO_VPS_NORMAL_DEV_8903.csv,combined_root_v2/KB05/20260912_095000_805_V2_GPS_TO_VPS_NORMAL_DEV_8903/summary_20260912_095000_805_V2_GPS_TO_VPS_NORMAL_DEV_8903.csv,True,VALID
20260912_095408_236_BT_GPS_TO_VPS_NORMAL_DEV_FAAF,KB05,BT,GPS_TO_VPS,REAL,combined_root_v2/KB05/20260912_095408_236_BT_GPS_TO_VPS_NORMAL_DEV_FAAF/events_20260912_095408_236_BT_GPS_TO_VPS_NORMAL_DEV_FAAF.csv,combined_root_v2/KB05/20260912_095408_236_BT_GPS_TO_VPS_NORMAL_DEV_FAAF/samples_20260912_095408_236_BT_GPS_TO_VPS_NORMAL_DEV_FAAF.csv,combined_root_v2/KB05/20260912_095408_236_BT_GPS_TO_VPS_NORMAL_DEV_FAAF/summary_20260912_095408_236_BT_GPS_TO_VPS_NORMAL_DEV_FAAF.csv,True,VALID
20260912_095714_923_V4_GPS_TO_VPS_NORMAL_DEV_F016,KB05,V4,GPS_TO_VPS,REAL,combined_root_v2/KB05/20260912_095714_923_V4_GPS_TO_VPS_NORMAL_DEV_F016/events_20260912_095714_923_V4_GPS_TO_VPS_NORMAL_DEV_F016.csv,combined_root_v2/KB05/20260912_095714_923_V4_GPS_TO_VPS_NORMAL_DEV_F016/samples_20260912_095714_923_V4_GPS_TO_VPS_NORMAL_DEV_F016.csv,combined_root_v2/KB05/20260912_095714_923_V4_GPS_TO_VPS_NORMAL_DEV_F016/summary_20260912_095714_923_V4_GPS_TO_VPS_NORMAL_DEV_F016.csv,True,VALID
